text,AC_Political-activists,American,Arab,Atheists-,Belorus,Belorussian,Catholics,Caucasian,Caucasian-Countries,Central-Asian,China,Chinese,Christian,Dark-skinned,Eastern-religions-,English,Estonian,Females,French,Gay-Men,General,German,Germany,Homosexual-individuals,Indian,Israel,Japanese,Jewish,Jews-,Korean,Latvian,Lesbians,Lithuania,Lithuanian,Males-,Muslims-(Islam),Orientation-/-Gender-Unspecified,Orthodox-Christians,Other,Other-African,Other-Asian,Other-Christian,Other-European,PP_DP,PP_LP,PP_LS,PP_LSDP,PP_LVŽS,PP_NS,PP_Other,PP_TS-LKD,PP_Tautininkai,PV_Communist/USSR,PV_Conservative,PV_Eponyms,PV_Left/socialist,PV_Liberal,PV_OTHER,PV_Politician,PV_Pro-Russian,Pagans-,Palestine-region,Palestinians,Pedophile,Poland,Polish,Religious-people,Roma,Russia,Russian,S.Orientation-Other-,Swedish,Trans-women,Transgender-Individuals,UK,UNIVERSAL,USA,Ukraine,Ukrainian,Unspecified-ethnicity
", vel konservatoriai su partskolos destytoja privire koses,kuria reikes ilgai ir nuobodziai srebti. Nemegstu socdemu, bet tai ka daro konservatoriai jau seniai perzenge sveiko proto ribas....Tikiuosi ir manau daug kas Lietuvoje tikisi, kad konservatoriu valdzia jau finisuoja. Geriau rausvas vagis, nei iniciatyvus idiotas, musantis ir savus ir svetimus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",, ... pagrindinė jos karjera - namai ir šeima."" Tuom viskas ir pasakyta! Tai genijais leidžiama būti tik vyrams? 😬😬😬",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",, Gražulį ypač įsiutino, jog seksualinių mažumų ir jų gynėjų atstovams tribūną suteikė valdžioje esantys konservatoriai.Jeigu valdytų liberalai, aš dar suprasčiau. O dabar valdo partija, kurios pavadinime yra žodis „krikščionys“. Gėda! citata lrytas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",,,VERSLIANYKAS,,, PYDERBABUINAS, STAI TIK TOKIUS DEGRADUS LIETUVA IR GAMINA UZSIENIUI IR SAVAI LIETUVAI ,JIE LIETUVOS PYDERMOPSINE ,ATEITIS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",,Bliamba'' negaliu žiurėti i sita parsidaveli komunista,tai va ko privedė tokie prezidentai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",,Konservatoriai elgėsi teisingai ''O ar kas prisimena ,kad konservatoriai būtų klydę ?Palos ,bus įvestos sankcijos ,nukentės eiliniai Lietuvos piliečiai ,bet taip ir turi būti nes lietuviai pagal konservatorius turi būti patriotai gyvenantys šv dvasia .O patys pasikels sau algas ,priedus ir toliau los . o kodėl ir nepalojus jei paties tos sankcijos neliečia ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",,Socialdemokratų lyderis atkreipė dėmesį, jog niekada negirdėjo A.Paleckį kritikuojant kitas partijas, nors socialdemokratai dirba ne vieni, o daugiapartinės sistemos sąlygomis."" Kurcias musu premjeras. Net as girdejau, kaip jis galejo negirdeti.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",,protinguoli"" susikišk tą savo diplomatiją ten kur tau nesueina. faktai padėti labai aiškiai. Obama ten vyko ne vien tik arbatos atsigerti. visas pasaulis jau mato koks tu ,,protingas"". ir visi galvoja - ar čia su genais ir per komunistiškos motinos pieną tie rusai tokie durni, ar jie paprasčiausiai apsinarkašinę ir pripumpuoti raudonos propogandos ? ... kuris variantas priimtinesnis ??? ... :)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",kad konservai Kaune yra papirke balsu skaiciuotojus ,ar kaszkas panasaus ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",na o dabar,kai praktiskai tie patys korumpuoti ''vagys sedi,kaip koncervai,ar socdemai ir kiti isverstaskuriai,tai ka ten saziningui zmogui daryt,tik kovot ir belieka. Va,kai tu po kokiu keliu kadensiju pradesi balsuot uz tokius,kaip Neringa,tada Lietuvele suzides.O tam kad tu tai suprastum,tures dar siu vagiu valdoma salis buti dar labiau nustekenta.''----matai ka raso zmogus ,tai negi nesi i seima ta orasa ot tai ims dar ir pavogs ---cia tau ne juokas ---''SITOKS VAGIU LIZDAS''",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
",o del politikos,emigracijos,korupcjos,moralines degradacijos.prie ko religija?ar pas zmones religingi?ismirs senesnioji karta...jaunesnieji dar bando laikytis krikscioniskuju tradiciju....nebutu tokios visuotines degradacijos,jei zmones is tikruju butu religingi.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"- Lietuva pardavinėjama, valdžioje sėdi prostitutės ir žigolo.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-- Bus dar vienas šventas žydas- Jonas PauliusII, nes juk švenataisiais tik išrinktosios tautos atstovus skelbia. Ir kaip atrodytų, jei koks čiukčis būtų šventesnis už daugelį žydų- visai nuosavos viešpaties tautos atstovų? Tai reikštų, kad viešpats taip sudebilėjo, kad kažkokių netikusių musomerių - atmatų prisirinko, o „geruosius“ pražiūrėjo... Taigi, žydai su savo melu savo „viešpatį“ šėtoną į debilo vietą stato. O tas tyli ir nepaauklėja žydų, matyt- bejėgis.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"->61. Ateistų tikėti nepriversi niekaip. Jie nori žinoti. Net jei pasirodytu Dievas ir pateiktu neginčijamus savo buvimo įrodymus jie netikės niekuo. Tiesiog žinos, kad dievas yra ir reikalauja elgtis pagal konkrečias taisykles. Kaip dabar žino civilinio ir baudžiamojo kodekso reikalavimus.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"->96. Skaitykit bibliją. Tvanas prieš šešis tūkstantmečius ""buvo"". Beje, bažnyčia smarkiai priešinosi visiems bandymams iššifruoti egiptietiškus ieroglifus dar ir dėl to, kad nepaaiškėtu biblijos neatitikimai istorijai. Kas, beje, ir atsitiko. Egiptiečiai apie pasaulinį tvaną (kuris juos visus prigirdė) nieko nežinojo ir ramiai sau gyveno.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"->TEISMAS ARTĖJA!... O kitos literatūros neturi? Biblija kažkaip įspūdžio nedaro... Vien grasinimai be jokio realaus pagrindimo. Visai kaip penkiamečio: ""na palauk, užaugsiu, paimsiu pagalį ir kaip duosiu...""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
". Apšvarinkime Lietuvą nuo visų naujųjų. Užtenka senųjų gerųjų partijųBūtina dar iki Seimo rinkimų suagituoti galutinai emigruoti iš Lietuvos visus viešai įvardintus valstybės pūlinius ir visokiausius maištininkus: pirmiausia Neringą Venckienę su Kedžiais ir visais Garliavos patvoriniais, visą Drąsos kelio partiją su kunigu Varkala, išgalvojusiais ir išpučiančiais nebūtą pedofiliją, kurstytojus valdžiai nepaklusti Naglį Puteikį, Ligitą Kernagį, A. Stancikienę, Valdą Vasiliauską, Vytautą Matulevičių ir visus kitus nepataisomus ramybės drumstėjus.O jei nesusipranta geruoju emigruoti, tai tinkamai paspausti, pvz., iškeliant po 5-6 baudžiamąsias bylas ir nesvarbu už ką (pvz., Venckienei 6 bylos, Skučienei bylos ir 10 000 Lt policininko ieškinys ir t.t.). Pavargs besiteisindami ir pagaliau spruks paskui tą milijoną jau išvykusių...Dėkojame AMB ir Ko, kad laiku išgrūdo iš Lietuvos visą milijoną vien tik erzelį keliančių išbadėjusių asmenų, kurie dabar iš užsienių kasmet į Lietuvą persiunčia giminėms išlaikyti po 4-5 milijardus litų.O svarbiausia - nepiketuoja, neprašo pašalpų, nedaužo Seimo langų..Tik zirzia dėl atimamų Lietuvos pasų.Galima būtų tuos pasus ir palikti, jei tie emigravusieji nesiveržtų balsuoti rinkimuose į LR Seimą, Prezidentus ir savivaldybes..Todėl jokių dvigubų pilietybių, kad netrukdytų ir toliau be stresų vėl sugrįžti į Seimą ir valdžią visiems geriausiems NUSIPELNIUSIEMS GYVENTI GERIAU..Tai įgyvendinti padės mūsų specialiosios pajėgos, aprūpintos naujaisiais elektrošokiniais prietaisais, šalmais, neperšaunamosiomis liemenėmis, spec. lazdomis, kovinėmis dujomis, ištreniruotais šunimis, apginkluotos visais reikiamais šaunamaisiais ginklais, šarvuočiais ir sraigtasparniais..Tai šie 240 kaukėtų vyrukų pademonstravo savo ištikimybę š.m. gegužės 17 d. 6 val.rytą, per pusvalandį išvaikant Varkalos trijų kunigų vadovaujamą bepoteriaujantį visą Garliavos patvoryną, išpjaunant metalo duris ir “paimant” mergaitę nuo teisėjos Venckienės kaklo..Seimo rinkimuose balsuokite toliau tik už Jums iki šiol, tai yra. jau 22 metai, atsidavusias ir pasiruošiusias toliau Jums tarnauti patikrintas partijas, kurių svarbausių nuopelnu pripažinkite tai, kad jos iki šiol nuslėpė LR Seimo ratifikuotą ES Chartiją, pagal kuria minimali alga į rankas Lietuvoje privalo būti išmokama 993 Lt (jau nuo 2001 metų-68 proc. nuo vidutinės ir 60 proc - nuo 2004 metų.Išsamiau skaitykite Paryžiaus advokato Stanislovo Tomo straipsnyje ""Ar žinote, kad minimali alga „į rankas“ šiuo metu Lietuvoje yra 993 litų?“ Tai yra 993 litai jau po visų mokesčių,.Juk šauni LT mylima valdžia ir visos sisteminės partijos, maitinamos milijonais iš biudžeto. Kaip šauniai nuo visų runkelių jos nuslėpė ir toliau slepia šias ES socialines garantijas Dėkokime joms ir toliau vien tik jas rinkime į Seimą. Juk jose visose pagrindą sudaro komunistai, kurie yra tinkamai persiauklėję pagal ES reikalavimus.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
". Kulturingas žmogus būtų skaitęs R. Gavelio ""Vilniaus Pokerį"". Ir žinotų kas tas sralinas. Bukas labusas - taip rusai tyčiojos, bo labusai žmonių kalbos nemokėjo - garsių autorių neskaito.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".. Zlugs amerikonizmo dievazudziu farizieju -sadukeju keslai uzvaldyti pasauli, pasigrobti Zemes lobiu skrynios raktus...""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
... ale kaip krikščioniška...... gavus per snukį atsukt jam kitą galą......,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"... apie istoriją per RTR tokių dalykų gali pamatyt, kad net sapne nesusapnuosi... ... Istorija"" dabar RTR žinių prioritetas... ... beveik nėra laiko kriminalinėms žinioms (ČP)...""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
... ir gausis BEZMĖNAS.... tik trumpaprotis arba latvių gatvės činivnikas gali tokius niekus rašinėt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"... lai ukrai atsako, kodėl sudegino gyvus Odesoje, kodėl 8-erius metus žudė Donbasą, kodėl kalėjimuose laiko žmones be teismo ir be kaltės, kodėl nužudė Olesių Buziną ... ir nieks nenuteistas ... kodėl Ukrainoje gaudomi žmonės ir siunčiami į frontą, kaip mėsa ... kad praturtėti, pasisavinus išmokas žuvusiųjų šeimoms ??? šiandien ukrų rankomis žudoma ne tik Ukraina - žudoma ir Rusija, ir Europa, ir Lietuva ... ir tik todėl, kad Rotšildams, korporacijoms, sorošams ir švabams reikalinga pokario realybė, kada galės įgyvendinti dar vieną Maršalo planą ir dar labiau pralobti ... viskas ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"... na tie amerikos bybciulpiai, landzberginiai fasistai, edukuoti, vaksinuoti, ekspertai ir mokslininkai .... tai kad nedaug ir lieka tikru ZMONIU. Apsoliuti dauguma labusu ir yra tokie. Gerasis zmogau nebijok, - geras zmogus is tolo matyti. GYVENSI.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"... nuotraukoje ukrų nacionalinis didvyris - Alejsejus Gončiarenko... tas pats, kuris dalyvavo Odesoje deginant žmones profsąjungų rūmuose... tas pats, kuris Strasbūre reikalavo pašalinti oficialią Rusijos delegaciją... neveltui sako: - pasakyk, kas tavo draugas, aš pasakysiu, kas tu... nejau nematot, kokie asabos bando nuspręsti Lietuvos likimą ??? blaivykitės...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"... oi tie gėjai niekad ėjai, kaip čia Vilniuje gražu, sielose jų šiandien šventė, šoka gėjai aš ir tu... O iš tikrųjų, tai liūdna...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
